Mã,Tên,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
9637.0,Xã Châu Sơn,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9640.0,Xã Phong Vân,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9643.0,Xã Phú Đông,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9646.0,Xã Phú Phương,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9649.0,Xã Phú Châu,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9652.0,Xã Thái Hòa,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9655.0,Xã Đồng Thái,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9658.0,Xã Phú Sơn,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9661.0,Xã Minh Châu,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9664.0,Xã Vật Lại,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9667.0,Xã Chu Minh,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9670.0,Xã Tòng Bạt,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9673.0,Xã Cẩm Lĩnh,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9676.0,Xã Sơn Đà,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9679.0,Xã Đông Quang,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9682.0,Xã Tiên Phong,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9685.0,Xã Thụy An,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9688.0,Xã Cam Thượng,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9691.0,Xã Thuần Mỹ,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9694.0,Xã Tản Lĩnh,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9697.0,Xã Ba Trại,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9700.0,Xã Minh Quang,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9703.0,Xã Ba Vì,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9706.0,Xã Vân Hòa,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9709.0,Xã Yên Bài,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9712.0,Xã Khánh Thượng,Xã,271,Huyện Ba Vì,1,Thành phố Hà Nội
9715.0,Thị trấn Phúc Thọ,Thị trấn,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9718.0,Xã Vân Hà,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9721.0,Xã Vân Phúc,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9724.0,Xã Vân Nam,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9727.0,Xã Xuân Đình,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9733.0,Xã Sen Phương,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9739.0,Xã Võng Xuyên,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9742.0,Xã Thọ Lộc,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9745.0,Xã Long Xuyên,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9748.0,Xã Thượng Cốc,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9751.0,Xã Hát Môn,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9754.0,Xã Tích Giang,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9757.0,Xã Thanh Đa,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9760.0,Xã Trạch Mỹ Lộc,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9763.0,Xã Phúc Hòa,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9766.0,Xã Ngọc Tảo,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9769.0,Xã Phụng Thượng,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9772.0,Xã Tam Thuấn,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9775.0,Xã Tam Hiệp,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9778.0,Xã Hiệp Thuận,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9781.0,Xã Liên Hiệp,Xã,272,Huyện Phúc Thọ,1,Thành phố Hà Nội
9784.0,Thị trấn Phùng,Thị trấn,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9787.0,Xã Trung Châu,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9790.0,Xã Thọ An,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9793.0,Xã Thọ Xuân,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9796.0,Xã Hồng Hà,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9799.0,Xã Liên Hồng,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9802.0,Xã Liên Hà,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9805.0,Xã Hạ Mỗ,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9808.0,Xã Liên Trung,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9811.0,Xã Phương Đình,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9814.0,Xã Thượng Mỗ,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9817.0,Xã Tân Hội,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9820.0,Xã Tân Lập,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9823.0,Xã Đan Phượng,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9826.0,Xã Đồng Tháp,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9829.0,Xã Song Phượng,Xã,273,Huyện Đan Phượng,1,Thành phố Hà Nội
9832.0,Thị trấn Trạm Trôi,Thị trấn,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9835.0,Xã Đức Thượng,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9838.0,Xã Minh Khai,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9841.0,Xã Dương Liễu,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9844.0,Xã Di Trạch,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9847.0,Xã Đức Giang,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9850.0,Xã Cát Quế,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9853.0,Xã Kim Chung,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9856.0,Xã Yên Sở,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9859.0,Xã Sơn Đồng,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9862.0,Xã Vân Canh,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9865.0,Xã Đắc Sở,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9868.0,Xã Lại Yên,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9871.0,Xã Tiền Yên,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9874.0,Xã Song Phương,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9877.0,Xã An Khánh,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9880.0,Xã An Thượng,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9883.0,Xã Vân Côn,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9889.0,Xã La Phù,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
9892.0,Xã Đông La,Xã,274,Huyện Hoài Đức,1,Thành phố Hà Nội
4939.0,Xã Đông Xuân,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9895.0,Thị trấn Quốc Oai,Thị trấn,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9898.0,Xã Sài Sơn,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9901.0,Xã Phượng Cách,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9904.0,Xã Yên Sơn,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9907.0,Xã Ngọc Liệp,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9910.0,Xã Ngọc Mỹ,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9913.0,Xã Liệp Tuyết,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9916.0,Xã Thạch Thán,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9919.0,Xã Đồng Quang,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9922.0,Xã Phú Cát,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9925.0,Xã Tuyết Nghĩa,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9928.0,Xã Nghĩa Hương,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9931.0,Xã Cộng Hòa,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9934.0,Xã Tân Phú,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9937.0,Xã Đại Thành,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9940.0,Xã Phú Mãn,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9943.0,Xã Cấn Hữu,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9946.0,Xã Tân Hòa,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9949.0,Xã Hòa Thạch,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
9952.0,Xã Đông Yên,Xã,275,Huyện Quốc Oai,1,Thành phố Hà Nội
4927.0,Xã Yên Trung,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
4930.0,Xã Yên Bình,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
4936.0,Xã Tiến Xuân,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9955.0,Thị trấn Liên Quan,Thị trấn,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9958.0,Xã Đại Đồng,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9961.0,Xã Cẩm Yên,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9964.0,Xã Lại Thượng,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9967.0,Xã Phú Kim,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9970.0,Xã Hương Ngải,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9973.0,Xã Canh Nậu,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9976.0,Xã Kim Quan,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9979.0,Xã Dị Nậu,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9982.0,Xã Bình Yên,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9985.0,Xã Chàng Sơn,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9988.0,Xã Thạch Hoà,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9991.0,Xã Cần Kiệm,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9994.0,Xã Hữu Bằng,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
9997.0,Xã Phùng Xá,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10000.0,Xã Tân Xã,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10003.0,Xã Thạch Xá,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10006.0,Xã Bình Phú,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10009.0,Xã Hạ Bằng,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10012.0,Xã Đồng Trúc,Xã,276,Huyện Thạch Thất,1,Thành phố Hà Nội
10015.0,Thị trấn Chúc Sơn,Thị trấn,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10018.0,Thị trấn Xuân Mai,Thị trấn,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10021.0,Xã Phụng Châu,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10024.0,Xã Tiên Phương,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10027.0,Xã Đông Sơn,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10030.0,Xã Đông Phương Yên,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10033.0,Xã Phú Nghĩa,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10039.0,Xã Trường Yên,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10042.0,Xã Ngọc Hòa,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10045.0,Xã Thủy Xuân Tiên,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10048.0,Xã Thanh Bình,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10051.0,Xã Trung Hòa,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10054.0,Xã Đại Yên,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10057.0,Xã Thụy Hương,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10060.0,Xã Tốt Động,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10063.0,Xã Lam Điền,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10066.0,Xã Tân Tiến,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10069.0,Xã Nam Phương Tiến,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10072.0,Xã Hợp Đồng,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10075.0,Xã Hoàng Văn Thụ,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10078.0,Xã Hoàng Diệu,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10081.0,Xã Hữu Văn,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10084.0,Xã Quảng Bị,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10087.0,Xã Mỹ Lương,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10090.0,Xã Thượng Vực,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10093.0,Xã Hồng Phong,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10096.0,Xã Đồng Phú,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10099.0,Xã Trần Phú,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10102.0,Xã Văn Võ,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10105.0,Xã Đồng Lạc,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10108.0,Xã Hòa Chính,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10111.0,Xã Phú Nam An,Xã,277,Huyện Chương Mỹ,1,Thành phố Hà Nội
10114.0,Thị trấn Kim Bài,Thị trấn,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10120.0,Xã Cự Khê,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10126.0,Xã Bích Hòa,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10129.0,Xã Mỹ Hưng,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10132.0,Xã Cao Viên,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10135.0,Xã Bình Minh,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10138.0,Xã Tam Hưng,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10141.0,Xã Thanh Cao,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10144.0,Xã Thanh Thùy,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10147.0,Xã Thanh Mai,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10150.0,Xã Thanh Văn,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10153.0,Xã Đỗ Động,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10156.0,Xã Kim An,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10159.0,Xã Kim Thư,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10162.0,Xã Phương Trung,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10165.0,Xã Tân Ước,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10168.0,Xã Dân Hòa,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10171.0,Xã Liên Châu,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10174.0,Xã Cao Dương,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10177.0,Xã Xuân Dương,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10180.0,Xã Hồng Dương,Xã,278,Huyện Thanh Oai,1,Thành phố Hà Nội
10183.0,Thị trấn Thường Tín,Thị trấn,279,Huyện Thường Tín,1,Thành phố Hà Nội
10186.0,Xã Ninh Sở,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10189.0,Xã Nhị Khê,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10192.0,Xã Duyên Thái,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10195.0,Xã Khánh Hà,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10198.0,Xã Hòa Bình,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10201.0,Xã Văn Bình,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10204.0,Xã Hiền Giang,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10207.0,Xã Hồng Vân,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10210.0,Xã Vân Tảo,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10213.0,Xã Liên Phương,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10216.0,Xã Văn Phú,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10219.0,Xã Tự Nhiên,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10222.0,Xã Tiền Phong,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10225.0,Xã Hà Hồi,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10228.0,Xã Thư Phú,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10231.0,Xã Nguyễn Trãi,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10234.0,Xã Quất Động,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10237.0,Xã Chương Dương,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10240.0,Xã Tân Minh,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10243.0,Xã Lê Lợi,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10246.0,Xã Thắng Lợi,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10249.0,Xã Dũng Tiến,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10252.0,Xã Thống Nhất,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10255.0,Xã Nghiêm Xuyên,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10258.0,Xã Tô Hiệu,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10261.0,Xã Văn Tự,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10264.0,Xã Vạn Điểm,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10267.0,Xã Minh Cường,Xã,279,Huyện Thường Tín,1,Thành phố Hà Nội
10270.0,Thị trấn Phú Minh,Thị trấn,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10273.0,Thị trấn Phú Xuyên,Thị trấn,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10276.0,Xã Hồng Minh,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10279.0,Xã Phượng Dực,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10282.0,Xã Nam Tiến,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10288.0,Xã Tri Trung,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10291.0,Xã Đại Thắng,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10294.0,Xã Phú Túc,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10297.0,Xã Văn Hoàng,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10300.0,Xã Hồng Thái,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10303.0,Xã Hoàng Long,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10306.0,Xã Quang Trung,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10309.0,Xã Nam Phong,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10312.0,Xã Nam Triều,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10315.0,Xã Tân Dân,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10318.0,Xã Sơn Hà,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10321.0,Xã Chuyên Mỹ,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10324.0,Xã Khai Thái,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10327.0,Xã Phúc Tiến,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10330.0,Xã Vân Từ,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10333.0,Xã Tri Thủy,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10336.0,Xã Đại Xuyên,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10339.0,Xã Phú Yên,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10342.0,Xã Bạch Hạ,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10345.0,Xã Quang Lãng,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10348.0,Xã Châu Can,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10351.0,Xã Minh Tân,Xã,280,Huyện Phú Xuyên,1,Thành phố Hà Nội
10354.0,Thị trấn Vân Đình,Thị trấn,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10357.0,Xã Viên An,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10360.0,Xã Viên Nội,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10363.0,Xã Hoa Sơn,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10366.0,Xã Quảng Phú Cầu,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10369.0,Xã Trường Thịnh,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10372.0,Xã Cao Thành,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10375.0,Xã Liên Bạt,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10378.0,Xã Sơn Công,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10381.0,Xã Đồng Tiến,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10384.0,Xã Phương Tú,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10387.0,Xã Trung Tú,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10390.0,Xã Đồng Tân,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10393.0,Xã Tảo Dương Văn,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10396.0,Xã Vạn Thái,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10399.0,Xã Minh Đức,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10402.0,Xã Hòa Lâm,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10405.0,Xã Hòa Xá,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10408.0,Xã Trầm Lộng,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10411.0,Xã Kim Đường,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10414.0,Xã Hòa Nam,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10417.0,Xã Hòa Phú,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10420.0,Xã Đội Bình,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10423.0,Xã Đại Hùng,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10426.0,Xã Đông Lỗ,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10429.0,Xã Phù Lưu,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10432.0,Xã Đại Cường,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10435.0,Xã Lưu Hoàng,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10438.0,Xã Hồng Quang,Xã,281,Huyện Ứng Hòa,1,Thành phố Hà Nội
10441.0,Thị trấn Đại Nghĩa,Thị trấn,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10444.0,Xã Đồng Tâm,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10447.0,Xã Thượng Lâm,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10450.0,Xã Tuy Lai,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10453.0,Xã Phúc Lâm,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10456.0,Xã Mỹ Thành,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10459.0,Xã Bột Xuyên,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10462.0,Xã An Mỹ,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10465.0,Xã Hồng Sơn,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
10468.0,Xã Lê Thanh,Xã,282,Huyện Mỹ Đức,1,Thành phố Hà Nội
